J01	J02	0.223606798 
J02	J47	0.307318149 
J47	F44	0.360555128 
J02	D2	1.342054809 
J02	J03	0.582408791 
J47	J48	0.537483850 
F45	J47	0.417665470 
J48	F47	0.400000000 
F46	J48	0.471404521 
D2	J12	0.811719711 
D2	J32	0.622718056 
D2	J03	0.703167437 
J03	J32	1.059349905 
J03	J33	0.975818745 
J03	J04	0.496789694 
J03	J48	0.611918658 
J48	Z01	0.781024968 
J12	J13	0.466476152 
J32	J13	0.833999734 
J12	J32	0.464279609 
J32	F24	0.307318149 
J32	J33	0.566666667 
J33	F25	0.339934634 
J33	J04	0.661647775 
J04	Z01	0.626276474 
Z01	J50	0.614636297 
J50	F50	0.434613494 
J04	J50	0.752034278 
J04	J05	0.417612260 
J49	J50	0.849836586 
J33	J34	0.745355992 
J34	F26	0.333333333 
J34	J05	0.567646212 
J05	J49	0.366666667 
J49	F49	0.377123617 
J49	F48	0.388730126 
J13	J21	0.669991708 
J13	J14	0.328024389 
J14	J35	0.500000000 
J35	F27	0.314466038 
J35	F28	0.314466038 
J34	J36	0.848528137 
J36	F29	0.329983165 
J36	F30	0.329983165 
J36	J06	0.477260702 
J06	J51	0.282842712 
J51	Z02	0.388730126 
Z02	J54	0.433333333 
J54	J57	0.334995854 
J57	J58	0.492160769 
J54	J55	0.633333333 
J55	J58	0.590668172 
J55	J59	0.567646212 
J55	J53	0.520683312 
J53	J59	0.700793201 
J53	F51	0.372677996 
J50	J53	0.603692343 
J53	J56	0.889444271 
F52	J56	0.333333333 
J56	F53	0.388730126 
J56	J60	0.402768199 
J60	F55	0.260341656 
J60	F56	0.282842712 
J59	F54	0.406885187 
J58	J59	0.632455532 
J59	J62	0.802772972 
J62	F59	0.434613494 
J62	F60	0.348010217 
J62	J60	0.777460253 
J05	J06	0.640312424 
J34	J35	0.500000000 
J21	F01	0.286744176 
J21	F02	0.284800125 
J21	F03	0.282842712 
J21	J14	0.600925213 
J21	J22	0.679869268 
J22	F06	0.210818511 
J22	F04	0.343187671 
J22	F05	0.343187671 
J22	J23	0.567646212 
J23	F07	0.253859104 
J23	J24	0.921954446 
J24	F08	0.388730126 
J24	F09	0.307318149 
J24	J26	0.641179469 
J26	F12	0.328295260 
J26	F13	0.421637021 
J26	J27	1.147945024 
J27	F17	0.339934634 
J27	F14	0.463081466 
J27	F15	0.253859104 
J27	F16	0.380058475 
J23	J25	0.582141640 
J25	F11	0.467855628 
J24	J25	0.745355992 
J25	F10	0.534373985 
J25	Z06	0.980362745 
Z06	J26	0.740120110 
Z06	J28	0.955103252 
J27	J28	0.849836586 
J28	F18	0.434613494 
J28	F19	0.268741925 
J25	J15	0.786694915 
J14	J15	0.740000000 
J15	J16	0.512249939 
J16	Z06	0.880656321 
J16	J17	0.581377674 
J17	J18	0.377359245 
J18	J19	0.452548340 
J19	J20	0.388329757 
J20	J31	0.687184271 
J19	J31	0.708676388 
J18	J29	0.641179469 
J31	F23	0.301846171 
J29	J31	0.900617072 
J30	J31	0.600925213 
J29	J30	0.667499480 
J29	F20	0.314466038 
J28	J29	0.612825877 
J28	J30	0.687184271 
J30	F21	0.268741925 
J30	F22	0.343187671 
J15	J37	0.467855628 
J37	F31	0.240370085 
J37	F32	0.298142397 
J37	F33	0.390156664 
J37	Z04	0.471404521 
Z04	J38	0.333333333 
J38	F34	0.286744176 
J38	F35	0.328295260 
Z04	J07	0.527046277 
J06	J07	0.538516481 
J07	J08	0.392937654 
J07	J52	0.954521404 
J52	Z02	0.582141640 
J08	J52	0.737864787 
J52	Z03	0.566666667 
Z03	J57	0.736357401 
J58	J61	0.781024968 
J61	F58	0.334995854 
J61	F57	0.412310563 
J61	Z03	0.874960317 
J16	J39	0.508811251 
J39	F36	0.328295260 
J39	J40	0.507718207 
J40	F37	0.402768199 
J40	F38	0.343187671 
J40	F39	0.421637021 
J40	J42	0.745355992 
J38	J42	0.948683298 
J08	J42	0.971825316 
J18	J41	0.372677996 
J41	F40	0.334995854 
J41	Z05	0.316227766 
Z05	J44	0.477260702 
J19	J43	0.421637021 
J43	J44	0.849836586 
J44	F41	0.421637021 
J44	F42	0.301846171 
J44	J45	0.760116950 
J44	J46	0.819891592 
J45	J46	0.566666667 
J46	F43	0.284800125 
J45	J42	0.661647775 
J45	J09	0.970681319 
J45	J10	0.769559759 
J08	J09	0.344093011 
J09	J10	0.323109888 
J10	J11	0.404474968 
J46	J11	0.715697018 
J11	D1	0.752034278 
J10	D1	0.806914562 
J09	D1	1.089852182 
J09	Z03	1.166666667 
Z03	D1	1.240071683 
